property_id,title,monthly_int,link,address,agent_name,bed_number_smap,number_of_photos_overall_score,number_of_photos_overall_count,number_of_bedroom_photos_score,number_of_bedroom_photos_count,wide_lenses_score,wide_lenses_count,overprocessed_score,overprocessed_count,natural_light_score,natural_light_count,no_carpet_score,no_carpet_count,active
67899281,3 bed flat to rent,1850,https://www.zoopla.co.uk/to-rent/details/67899281/,"Lady Hamilton Court, Hendon NW4",OpenRent,3,0,4,0,0,0.43,4,0.39,4,0.6,4,0.54,4,1
67899294,3 bed flat to rent,2800,https://www.zoopla.co.uk/to-rent/details/67899294/,"Palliser House, London E1",OpenRent,3,1,8,0,2,0.45,8,0.53,8,0.8,8,0.66,8,1
67899345,3 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/67899345/,"Kingston Upon Thames, Kingston Upon Thames KT2",OpenRent,3,1,7,1,3,0.46,7,0.35,7,0.62,7,0.51,7,1
67899482,3 bed flat to rent,2650,https://www.zoopla.co.uk/to-rent/details/67899482/,"Fortis Green, London N10",Barnard Marcus - Muswell Hill,3,1,5,0,1,0.49,7,0.47,7,0.74,7,0.34,7,1
67899631,3 bed mews to rent,10500,https://www.zoopla.co.uk/to-rent/details/67899631/,"Kensington Park Mews, Notting Hill W11",Chestertons - Notting Hill,3,1,11,1,3,0.5091666666666667,12,0.25666666666666665,12,0.69,24,0.6133333333333334,12,1
67899657,3 bed flat to rent,2780,https://www.zoopla.co.uk/to-rent/details/67899657/,"Alpha Grove, London E14",Fisks London,3,1,10,1,4,0.49,10,0.26,10,0.56,10,0.58,10,1
67899667,3 bed flat to rent,3200,https://www.zoopla.co.uk/to-rent/details/67899667/,"Wadeson Street, London E2",Arii Property Group,3,0,4,1,4,0.53,5,0.23,5,0.79,5,0.4,5,1
67899773,3 bed shared accommodation to rent,3400,https://www.zoopla.co.uk/to-rent/details/67899773/,"Lauderdale Road, London W9",Hamptons - Maida Vale Lettings,3,1,10,1,3,0.46,10,0.33,10,0.69,10,0.28,10,1
67899834,3 bed maisonette to rent,2600,https://www.zoopla.co.uk/to-rent/details/67899834/,"Duffell House, Loughborough Street, London SE11",Hello Neighbour Ltd,3,1,11,1,6,0.45,11,0.3,11,0.57,11,0.49,11,1
67899847,3 bed flat to rent,6500,https://www.zoopla.co.uk/to-rent/details/67899847/,"Columbia Gardens, London SW6",Chard - Fulham,3,1,5,0,1,0.55,5,0.36,5,0.64,5,0.59,5,1
67899971,2 bed terraced house to rent,1700,https://www.zoopla.co.uk/to-rent/details/67899971/,"Ilchester Road, Dagenham RM8",Balgores Dagenham,2,1,5,1,2,0.46,5,0.28,5,0.79,5,0.26,5,1
67900068,2 bed terraced house to rent,1700,https://www.zoopla.co.uk/to-rent/details/67900068/,"Downing Road, Dagenham RM9",Brookings,2,1,8,1,4,0.44,10,0.4,10,0.75,10,0.52,10,1
67900102,3 bed terraced house to rent,2500,https://www.zoopla.co.uk/to-rent/details/67900102/,"Norbury Court Road, Norbury, London SW16",Foxtons - Norbury,3,1,6,0,2,0.4857142857142857,7,0.44571428571428573,7,0.842,14,0.5557142857142857,7,1
67900126,3 bed maisonette to rent,3500,https://www.zoopla.co.uk/to-rent/details/67900126/,"South Ealing Road, Ealing, London W5",Foxtons - Ealing,3,0,3,0,2,0.48,3,0.3,3,0.77,3,0.47,3,1
67900277,3 bed link detached house to rent,6000,https://www.zoopla.co.uk/to-rent/details/67900277/,"Albion Square, London E8",Nestify,3,1,13,1,5,0.49230769230769234,13,0.19615384615384618,13,0.86,26,0.5223076923076924,13,1
67900729,3 bed flat to rent,3500,https://www.zoopla.co.uk/to-rent/details/67900729/,"Kingsland Road, Shoreditch E2",Hunters - Shoreditch,3,1,10,1,5,0.45,10,0.27,10,0.49,10,0.63,10,1
67900745,3 bed flat to rent,4000,https://www.zoopla.co.uk/to-rent/details/67900745/,"Princelet Street, Shoreditch E1",Hunters - Shoreditch,3,1,12,1,4,0.46,12,0.33,12,0.64,12,0.77,12,1
67900929,2 bed flat to rent,4334,https://www.zoopla.co.uk/to-rent/details/67900929/,"Camley Street, King's Cross, London N1C",Foxtons - Camden,2,1,5,1,2,0.56,5,0.47,5,0.73,5,0.52,5,1
67900947,3 bed flat to rent,6500,https://www.zoopla.co.uk/to-rent/details/67900947/,"Prince Of Wales Drive, Prince Of Wales Drive, London SW11",Foxtons - Battersea,3,1,6,0,1,0.52,6,0.33,6,0.83,6,0.42,6,1
67901062,3 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/67901062/,"Shacklewell House, Shacklewell Lane, London E8",Stirling Ackroyd - Dalston,3,1,13,0,1,0.45,13,0.41,13,0.66,13,0.75,13,1
67901120,3 bed flat to rent,6067,https://www.zoopla.co.uk/to-rent/details/67901120/,"City Road, London EC1V",PropertyLoop,3,1,8,0,1,0.48,10,0.48,10,0.59,10,0.51,10,1
67901155,3 bed flat to rent,5633,https://www.zoopla.co.uk/to-rent/details/67901155/,"St. Johns Wood Park, London NW8",We Haus,3,1,14,1,6,0.51,14,0.38,14,0.66,14,0.28,14,1
67901185,Room to rent,675,https://www.zoopla.co.uk/to-rent/details/67901185/,"Wansford Road, Woodford Green IG8, Ig7, Ig6,",Vibrant Estates,1,1,5,1,2,0.45,5,0.44,5,0.65,5,0.62,5,1
67901328,2 bed flat to rent,2384,https://www.zoopla.co.uk/to-rent/details/67901328/,"Thirsk Road, Clapham Common North Side, London SW11",Foxtons - Battersea,2,1,10,1,2,0.48,10,0.25,10,0.79,10,0.48,10,1
67901336,2 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/67901336/,"East Dulwich Road, East Dulwich, London SE22",Foxtons - Peckham,2,1,6,1,2,0.51,7,0.28,7,0.69,7,0.76,7,1
67901366,3 bed flat to rent,2900,https://www.zoopla.co.uk/to-rent/details/67901366/,"Talisker House, Acton, London W3",Foxtons - Chiswick,3,1,6,0,0,0.46,6,0.38,6,0.61,6,0.5,6,1
67901376,3 bed flat to rent,3600,https://www.zoopla.co.uk/to-rent/details/67901376/,"Heath Rise, Kersfield Road, London SW15",Hamptons - Putney Lettings,3,1,8,0,2,0.55,8,0.22,8,0.85,8,0.54,8,1
67901383,3 bed flat to rent,5633,https://www.zoopla.co.uk/to-rent/details/67901383/,"St. Johns Wood Park, London NW8",We Haus,3,1,12,1,5,0.51,12,0.28,12,0.59,12,0.41,12,1
67901407,3 bed terraced house to rent,4300,https://www.zoopla.co.uk/to-rent/details/67901407/,"Killowen Road, London E9",OpenRent,3,1,7,0,2,0.48,7,0.2842857142857143,7,0.786,14,0.29714285714285715,7,1
67901500,3 bed flat to rent,3499,https://www.zoopla.co.uk/to-rent/details/67901500/,"Fulham Road, Chelsea SW10",OpenRent,3,1,7,1,3,0.48,7,0.51,7,0.81,7,0.64,7,1
67901944,3 bed flat to rent,3987,https://www.zoopla.co.uk/to-rent/details/67901944/,"Fulham Road, London SW10",Farrar & Co,3,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
67902285,2 bed end terrace house to rent,2500,https://www.zoopla.co.uk/to-rent/details/67902285/,"Lion Road, Croydon CR0",OpenRent,2,1,26,1,7,0.52,27,0.45,27,0.67,27,0.57,27,1
67902286,3 bed semi-detached house to rent,2600,https://www.zoopla.co.uk/to-rent/details/67902286/,"Marion Crescent, Orpington BR5",OpenRent,3,1,13,1,3,0.4761538461538462,13,0.5415384615384615,13,0.785,26,0.5415384615384615,13,1
67902302,3 bed flat to rent,4200,https://www.zoopla.co.uk/to-rent/details/67902302/,"Graphite Point, London E2",OpenRent,3,1,14,1,5,0.51,14,0.43,14,0.55,14,0.44,14,1
67902359,3 bed flat to rent,5872,https://www.zoopla.co.uk/to-rent/details/67902359/,"Charles Clowes Walk, London SW11",Paladin,3,1,13,1,6,0.51,14,0.27,14,0.61,14,0.51,14,1
67902602,1 bed flat to rent,2100,https://www.zoopla.co.uk/to-rent/details/67902602/,"North End Road, Wembley HA9",Knightsbridge Land,1,1,8,1,2,0.551,8,0.497,8,0.658,16,0.728,8,1
67903084,3 bed flat to rent,2950,https://www.zoopla.co.uk/to-rent/details/67903084/,"Greenroof Way, London SE10",1st Avenue,3,1,8,1,5,0.53,8,0.21,8,0.53,8,0.79,8,1
67903085,3 bed flat to rent,2900,https://www.zoopla.co.uk/to-rent/details/67903085/,"West Parkside, London SE10",1st Avenue,3,1,7,1,4,0.51,7,0.25,7,0.64,7,0.65,7,1
67903145,3 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/67903145/,"Cobourg Road, London SE5",OpenRent,3,1,6,0,2,0.49,6,0.51,6,0.53,6,0.34,6,1
67903531,3 bed flat to rent,12502,https://www.zoopla.co.uk/to-rent/details/67903531/,"Stafford Terrace, Phillimore Estate, London W8",Foxtons - Notting Hill,3,1,15,1,4,0.46,15,0.21,15,0.78,15,0.38,15,1
67904128,3 bed flat to rent,6067,https://www.zoopla.co.uk/to-rent/details/67904128/,"Kensington High Street, London W14",JLL - Kensington,3,1,12,1,5,0.52,12,0.27,12,0.6,12,0.57,12,1
67904142,3 bed flat to rent,4500,https://www.zoopla.co.uk/to-rent/details/67904142/,"Radipole Road, London SW6",Breteuil,3,1,7,0,2,0.53,7,0.52,7,0.81,7,0.53,7,1
67904243,3 bed maisonette to rent,3000,https://www.zoopla.co.uk/to-rent/details/67904243/,"Quinton Street, London SW18",Maalems Ltd,3,1,13,1,4,0.52,14,0.14,14,0.78,14,0.42,14,1
67904257,3 bed flat to rent,4000,https://www.zoopla.co.uk/to-rent/details/67904257/,"Great Eastern Road, London E15",JLL - Stratford,3,1,15,1,4,0.52,15,0.29,15,0.54,15,0.47,15,1
67904467,3 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/67904467/,"Trinity Road, Southall UB1",Kronos Estates,3,0,4,1,3,0.4,4,0.13,4,0.63,4,0.42,4,1
67904518,3 bed flat to rent,4800,https://www.zoopla.co.uk/to-rent/details/67904518/,"Bickenhall Street, London W1U",Scraye,3,1,6,0,2,0.47,6,0.3,6,0.63,6,0.31,6,1
67904648,3 bed flat to rent,4800,https://www.zoopla.co.uk/to-rent/details/67904648/,"Gorsuch Place, London E2",Scraye,3,1,21,1,8,0.52,22,0.28,22,0.66,22,0.54,22,1
67904678,2 bed semi-detached house to rent,1700,https://www.zoopla.co.uk/to-rent/details/67904678/,"Sussex Road, South Croydon CR2",Hyde & Rowe Limited,2,1,5,1,2,0.49,5,0.35,5,0.91,5,0.2,5,1
67904728,1 bed flat to rent,1450,https://www.zoopla.co.uk/to-rent/details/67904728/,"Eastbourne Road, London E15",Reeds Rains - Plaistow,1,0,3,1,1,0.48,5,0.53,5,0.72,5,0.4,5,1
67905029,3 bed flat to rent,3198,https://www.zoopla.co.uk/to-rent/details/67905029/,"Hanger Lane, London W5",Dexters - Ealing,3,0,4,1,3,0.5,4,0.34,4,0.76,4,0.91,4,1
67905049,3 bed flat to rent,4500,https://www.zoopla.co.uk/to-rent/details/67905049/,"Coombe House, Devey Close, Kingston Upon Thames KT2",Hello Neighbour Ltd,3,1,9,1,3,0.55,9,0.61,9,0.68,9,0.7,9,1
67905113,3 bed flat to rent,5633,https://www.zoopla.co.uk/to-rent/details/67905113/,"St. Johns Wood Park, London NW8",Goldschmidt & Howland - Little Venice,3,1,9,1,3,0.51,9,0.29,9,0.68,9,0.51,9,1
67905117,3 bed flat to rent,4008,https://www.zoopla.co.uk/to-rent/details/67905117/,"Marsham Street, London SW1P",Jennings Residential,3,1,7,1,3,0.5,8,0.27,8,0.86,8,0.32,8,1
67905245,3 bed flat to rent,3467,https://www.zoopla.co.uk/to-rent/details/67905245/,"Buckland Crescent, London NW3",Dexters - St Johns Wood,3,1,5,0,1,0.4,5,0.34,5,0.59,5,0.46,5,1
67905261,1 bed flat to rent,1950,https://www.zoopla.co.uk/to-rent/details/67905261/,"North Pole Road, North Kensington, London W10",Foxtons - Notting Hill,1,1,5,1,1,0.5,5,0.21,5,0.84,5,0.69,5,1
67905268,3 bed flat to rent,17117,https://www.zoopla.co.uk/to-rent/details/67905268/,"Warwick Lane, Thomas Earle House, London W14",Machards,3,1,12,0,2,0.55,12,0.35,12,0.54,12,0.54,12,1
67905365,3 bed flat to rent,6478,https://www.zoopla.co.uk/to-rent/details/67905365/,"Gloucester Place, Marylebone, London W1U",Carter Jonas - Marylebone & Regents Park,3,1,16,1,6,0.5,16,0.24,16,0.67,16,0.51,16,1
67905467,3 bed flat to rent,3450,https://www.zoopla.co.uk/to-rent/details/67905467/,"Evelyn Walk, Shoreditch N1",Hunters - Shoreditch,3,1,8,0,2,0.47,8,0.23,8,0.6,8,0.65,8,1
67905546,3 bed flat to rent,4767,https://www.zoopla.co.uk/to-rent/details/67905546/,"Fitzjohn's Avenue, Hampstead NW3",TK International,3,1,9,1,3,0.49,9,0.25,9,0.62,9,0.47,9,1
67905565,3 bed flat to rent,3800,https://www.zoopla.co.uk/to-rent/details/67905565/,"Rivermead Court, Ranelagh Gardens, Fulham SW6",Excel Property Services,3,1,10,0,0,0.49,10,0.45,10,0.7,10,0.65,10,1
67905669,3 bed flat to rent,5633,https://www.zoopla.co.uk/to-rent/details/67905669/,"Boydell Court, St John's Wood Park, St John's Wood, London NW8",Winkworth - St Johns Wood,3,1,13,1,6,0.51,13,0.32,13,0.62,13,0.39,13,1
67905748,3 bed flat to rent,3497,https://www.zoopla.co.uk/to-rent/details/67905748/,"Watchfield Court, Sutton Court Road, London W4",Dexters - Chiswick,3,1,5,1,3,0.49,5,0.22,5,0.85,5,0.3,5,1
67905790,3 bed flat to rent,4767,https://www.zoopla.co.uk/to-rent/details/67905790/,"Fitzjohns Avenue, Hampstead NW3",Find My Home,3,1,17,1,4,0.49,17,0.22,17,0.66,17,0.48,17,1
67905865,3 bed terraced house to rent,2450,https://www.zoopla.co.uk/to-rent/details/67905865/,"Redbridge Lane East, Ilford IG4",Sandra Davidson,3,1,9,1,5,0.4122222222222222,9,0.25222222222222224,9,0.883,18,0.6844444444444444,9,1
67906007,2 bed terraced house to rent,1850,https://www.zoopla.co.uk/to-rent/details/67906007/,"Flemming Avenue, Ruislip HA4",Coopers Residential - Ruislip,2,1,5,0,0,0.43,6,0.21,6,0.67,6,0.54,6,1
67906030,2 bed town house to rent,2100,https://www.zoopla.co.uk/to-rent/details/67906030/,"100 Canbury Park Rd, Kingston Upon Thames KT2",Regent Letting & Property Management Ltd,2,0,4,0,1,0.4,4,0.26,4,0.54,4,0.69,4,1
67906110,3 bed flat to rent,11917,https://www.zoopla.co.uk/to-rent/details/67906110/,"Albert Hall Mansions, Kensington Gore, London SW7",Savills - Knightsbridge Lettings,3,1,13,1,6,0.5,13,0.35,13,0.58,13,0.64,13,1
67906129,3 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/67906129/,"Wrythe Lane, Sutton, Carshalton SM5",Foxtons - New Malden,3,1,6,0,0,0.41,6,0.32,6,0.71,6,0.8,6,1
67906138,3 bed flat to rent,11050,https://www.zoopla.co.uk/to-rent/details/67906138/,"Maida Vale, London W9",Dexters - Maida Vale,3,1,12,1,3,0.52,12,0.45,12,0.78,12,0.45,12,1
67906147,3 bed flat to rent,5633,https://www.zoopla.co.uk/to-rent/details/67906147/,"Boydell Court, St Johns Wood Park, London NW8",Redac Strattons - Central London Hub,3,1,11,1,5,0.56,11,0.24,11,0.8,11,0.48,11,1
67906299,3 bed flat to rent,2750,https://www.zoopla.co.uk/to-rent/details/67906299/,"Durnsford Road, Wimbledon SW19",Seymour Green,3,1,5,1,4,0.45,6,0.34,6,0.73,6,0.47,6,1
67906322,3 bed flat to rent,2900,https://www.zoopla.co.uk/to-rent/details/67906322/,"New Road, Kingston Upon Thames KT2",Kinleigh Folkard & Hayward - Kingston Lettings,3,1,14,1,5,0.46,14,0.28,14,0.69,14,0.4,14,1
67906423,3 bed flat to rent,3900,https://www.zoopla.co.uk/to-rent/details/67906423/,"President House, King Square, London EC1V",Bamboo Living Ltd,3,1,7,1,3,0.46,7,0.25,7,0.79,7,0.65,7,1
67906427,3 bed flat to rent,3500,https://www.zoopla.co.uk/to-rent/details/67906427/,"Wayfare House, Cotton St E14",Regent Letting & Property Management Ltd,3,1,5,1,3,0.47,6,0.49,6,0.55,6,0.52,6,1
67906455,3 bed flat to rent,4333,https://www.zoopla.co.uk/to-rent/details/67906455/,"Camden Park Road, Camden Road, London NW1",Contact Cavendish Parker - Estate & Letting Agents in London,3,1,25,1,3,0.44,25,0.34,25,0.42,25,0.83,25,1
67906531,3 bed flat to rent,12545,https://www.zoopla.co.uk/to-rent/details/67906531/,"Palace Gate, Kensington, London W8",Knight Frank - Kensington Lettings,3,1,11,1,4,0.51,12,0.33,12,0.7,12,0.52,12,1
67906576,1 bed flat to rent,4117,https://www.zoopla.co.uk/to-rent/details/67906576/,"Hans Road, Knightsbridge, London SW3",Carter Jonas - Kensington & Chelsea,1,1,6,1,2,0.5,6,0.25,6,0.63,6,0.72,6,1
67906698,3 bed flat to rent,2250,https://www.zoopla.co.uk/to-rent/details/67906698/,"The Mount House, Sudbury Hill, Harrow HA1",Woodward Estate Agents,3,1,7,0,1,0.46,7,0.18,7,0.75,7,0.51,7,1
67906728,3 bed flat to rent,5200,https://www.zoopla.co.uk/to-rent/details/67906728/,"St. Johns Wood Park, London NW8",We Haus,3,1,13,1,6,0.48,14,0.29,14,0.72,14,0.63,14,1
67906787,2 bed flat to rent,5417,https://www.zoopla.co.uk/to-rent/details/67906787/,"Ovington Court, Brompton Road, London SW3",Plaza Estates,2,1,11,1,3,0.5,11,0.39,11,0.57,11,0.34,11,1
67906944,3 bed flat to rent,4767,https://www.zoopla.co.uk/to-rent/details/67906944/,"Fitzjohns Avenue, London NW3",We Haus,3,1,16,1,4,0.5,16,0.2,16,0.69,16,0.51,16,1
67907059,2 bed flat to rent,3500,https://www.zoopla.co.uk/to-rent/details/67907059/,"Prowse Place, London NW1",Kinleigh Folkard & Hayward - Belsize Park Lettings,2,0,4,0,1,0.39,4,0.47,4,0.66,4,0.51,4,1
67907067,3 bed flat to rent,3250,https://www.zoopla.co.uk/to-rent/details/67907067/,"Lawrence Road, London N15",LiFE Residential - North & City,3,1,12,1,3,0.48,12,0.27,12,0.56,12,0.63,12,1
67907115,3 bed end terrace house to rent,2150,https://www.zoopla.co.uk/to-rent/details/67907115/,"Studland Road, London W7",Go View London,3,1,6,0,2,0.37166666666666665,6,0.27666666666666667,6,0.7,12,0.2383333333333333,6,1
67907126,3 bed flat to rent,2600,https://www.zoopla.co.uk/to-rent/details/67907126/,"Polworth Road, London SW16",Nelsons,3,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
67907177,3 bed flat to rent,2299,https://www.zoopla.co.uk/to-rent/details/67907177/,"The Grove, London NW11",Edward Chase,3,1,15,1,4,0.53,16,0.42,16,0.84,16,0.74,16,1
67907327,3 bed terraced house to rent,2450,https://www.zoopla.co.uk/to-rent/details/67907327/,"Soham Road, Enfield, Greater London EN3",White House Estates & Finance,3,1,11,1,4,0.49416666666666664,12,0.28583333333333333,12,0.795,24,0.6933333333333334,12,1
67907391,3 bed flat to rent,4767,https://www.zoopla.co.uk/to-rent/details/67907391/,"Mcgill House, London SE10",OpenRent,3,1,12,0,1,0.54,12,0.42,12,0.68,12,0.49,12,1
67907393,3 bed flat to rent,4500,https://www.zoopla.co.uk/to-rent/details/67907393/,"Penthouse 6, Richmond Upon Thames TW10",OpenRent,3,1,12,0,0,0.46,12,0.32,12,0.7,12,0.55,12,1
67907424,3 bed flat to rent,7063,https://www.zoopla.co.uk/to-rent/details/67907424/,"Hill Street, London W1J",DDRE Global,3,1,10,0,1,0.4,11,0.25,11,0.61,11,0.47,11,1
67907446,3 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/67907446/,"Truman Walk, London E3",OpenRent,3,1,17,1,7,0.47,17,0.43,17,0.56,17,0.57,17,1
67907463,3 bed flat to rent,2800,https://www.zoopla.co.uk/to-rent/details/67907463/,"Fairfield Road, London E3",Elms Estate Agents,3,1,12,1,5,0.42,13,0.29,13,0.79,13,0.7,13,1
67907607,3 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/67907607/,"Edgware Court, Edgware HA8",Petermans,3,1,6,0,2,0.45,6,0.38,6,0.84,6,0.28,6,1
67907658,3 bed flat to rent,1800,https://www.zoopla.co.uk/to-rent/details/67907658/,"Elgin Road, Ilford IG3",Property Spot Services,3,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
67907660,3 bed terraced house to rent,2500,https://www.zoopla.co.uk/to-rent/details/67907660/,"Upton Park, London E6",JBrown Property UK,3,1,13,0,1,0.533076923076923,13,0.5384615384615384,13,0.661,26,0.48384615384615387,13,1
67907768,3 bed flat to rent,6933,https://www.zoopla.co.uk/to-rent/details/67907768/,"Cleland House, John Islip Street, London SW1P",Hunters - Tower Bridge,3,1,36,1,3,0.54,37,0.31,37,0.58,37,0.52,37,1
67907789,3 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/67907789/,"Beacon Point, 12 Dowell Street, Greenwich SE10",Arlington Rouse,3,1,11,1,4,0.57,11,0.41,11,0.69,11,0.57,11,1
67907792,3 bed flat to rent,5800,https://www.zoopla.co.uk/to-rent/details/67907792/,"Truro House, Mount Pleasant WC1X",Regent Letting & Property Management Ltd,3,1,7,0,1,0.54,7,0.37,7,0.58,7,0.56,7,1
67907844,3 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/67907844/,"Lordship Lane, London N22",Top Residential,3,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
67907849,3 bed flat to rent,3150,https://www.zoopla.co.uk/to-rent/details/67907849/,"Lawrence Road, London N15",LiFE Residential - North & City,3,1,11,1,3,0.53,11,0.34,11,0.6,11,0.66,11,1
67907988,2 bed terraced house to rent,1950,https://www.zoopla.co.uk/to-rent/details/67907988/,"Holburne Close, London SE3",Dexters Blackheath,2,1,5,1,3,0.44,5,0.21,5,0.89,5,0.56,5,1
67907989,3 bed flat to rent,4100,https://www.zoopla.co.uk/to-rent/details/67907989/,"Great Eastern Street, London EC2A",Dexters - Shoreditch,3,1,5,1,3,0.42,6,0.48,6,0.63,6,0.41,6,1
67908179,Room to rent,750,https://www.zoopla.co.uk/to-rent/details/67908179/,"Cheyne Avenue, Twickenham TW2",Austin D'Arcy,1,1,9,1,3,0.46,9,0.42,9,0.56,9,0.65,9,1
67908314,3 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/67908314/,"Sanders Lane, Tamarind Court NW7",Phillip Shaw Ltd,3,1,7,1,3,0.49,7,0.41,7,0.79,7,0.75,7,1
67908328,2 bed flat to rent,2350,https://www.zoopla.co.uk/to-rent/details/67908328/,"Anglesey House, Bow, London E14",Foxtons - Canary Wharf,2,1,8,1,3,0.5,8,0.26,8,0.74,8,0.72,8,1
67908470,3 bed flat to rent,5633,https://www.zoopla.co.uk/to-rent/details/67908470/,"Boydell Court, St. Johns Wood Park, London NW8",Victorstone,3,1,16,1,6,0.54,16,0.32,16,0.69,16,0.53,16,1
67908553,3 bed flat to rent,4063,https://www.zoopla.co.uk/to-rent/details/67908553/,"Coppermaker Square, 3 Cherry Park Lane, London E20",Hamptons - BTR London,3,1,10,1,3,0.5,10,0.46,10,0.49,10,0.62,10,1
67908577,3 bed flat to rent,3750,https://www.zoopla.co.uk/to-rent/details/67908577/,"Littlebury Road, London SW4",Hamptons - Clapham Lettings,3,1,13,1,3,0.46,13,0.18,13,0.73,13,0.49,13,1
67908632,3 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/67908632/,"Norroy Road, Putney, London, London SW15",Martin & Co Woking,3,1,6,1,3,0.41,6,0.3,6,0.59,6,0.52,6,1
67908666,2 bed semi-detached house to rent,2700,https://www.zoopla.co.uk/to-rent/details/67908666/,"Heathfield Park, London NW2",Harrisons Property Ltd,2,1,5,1,2,0.4,5,0.17,5,0.67,5,0.36,5,1
67908716,3 bed flat to rent,6500,https://www.zoopla.co.uk/to-rent/details/67908716/,Columbia Gardens SW6,Praedium,3,1,9,1,4,0.55,9,0.25,9,0.76,9,0.73,9,1
67908796,3 bed shared accommodation to rent,2200,https://www.zoopla.co.uk/to-rent/details/67908796/,"Review Road, Dagenham RM10",Appleby Properties,3,1,15,1,4,0.48000000000000004,15,0.4246666666666667,15,0.676,30,0.3433333333333334,15,1
67909255,3 bed flat to rent,7500,https://www.zoopla.co.uk/to-rent/details/67909255/,"Finchley Road, Hampstead Garden Suburb, London NW11",Foxtons - Temple Fortune,3,1,11,1,3,0.53,11,0.21,11,0.8,11,0.73,11,1
67909334,3 bed flat to rent,6300,https://www.zoopla.co.uk/to-rent/details/67909334/,"Gauging Square, London E1W",London Capital Homes Limited,3,1,12,1,3,0.55,13,0.34,13,0.73,13,0.5,13,1
67909373,3 bed flat to rent,4767,https://www.zoopla.co.uk/to-rent/details/67909373/,"Sanctuary Court, Reardon Path, London E1W",Knight Frank - Wapping Lettings,3,1,12,0,0,0.47,12,0.3,12,0.65,12,0.85,12,1
